Age,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,HomePlanet_Europa,HomePlanet_Mars,CryoSleep_True,Destination_PSO J318.5-22,Destination_TRAPPIST-1e,VIP_True,Transported_True
0.7119453650967104,-0.3405898669581551,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.2690226277183552,True,False,False,False,True,False,False
-0.33403748485524115,-0.17536360342565463,-0.2816690812340509,-0.24896783145919726,0.21150529737228824,-0.23019432008651353,False,False,False,False,True,False,True
2.0368569750358487,-0.2754088639132237,1.9556157450734086,-0.290817025018365,5.694289132961069,-0.22578201240107698,True,False,False,False,True,True,False
0.29355222511592977,-0.3405898669581551,0.5174060151258324,0.3302250073996842,2.6834707633043045,-0.09870755106050408,True,False,False,False,True,False,False
-0.8918950048296153,0.11870882891659389,-0.2434088136689387,-0.03804789592099188,0.2257324367445588,-0.26725770464418064,False,False,False,False,True,False,True
1.0606063150806941,-0.3405898669581551,0.015632014271902552,-0.290817025018365,-0.017907325005575153,-0.2690226277183552,False,False,False,True,False,False,True
-0.19457310486164758,-0.2769247011933384,0.6779736953990898,-0.2857951217912649,-0.27666342233874663,-0.2690226277183552,False,False,False,False,True,False,True
-0.05510872486805407,-0.3405898669581551,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-5.016213078120653e-17,False,False,True,False,True,False,True
0.4330166051095233,-0.3405898669581551,0.20505169959426106,-0.26235957339813093,-0.08459704081309358,-0.2690226277183552,False,False,False,False,True,False,True
-1.0313593848232088,-0.3405898669581551,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.2690226277183552,True,False,True,False,False,False,True
0.3632844151127265,-0.3405898669581551,-0.2873140387436576,4.7577024769416013e-17,-0.27666342233874663,-0.2690226277183552,True,False,True,False,True,False,True
1.130338505077491,-0.2814722130336824,4.288237631543115,0.6951499752356269,-0.1788518391543863,-0.15959739711952858,True,False,False,False,False,False,True
0.22382003511913298,-0.2299337455097832,-0.2873140387436576,1.5890487496594499,-0.27666342233874663,-0.16930447402748902,False,True,False,False,True,False,True
1.3395350750678812,0.749297137444302,-0.28668682124259015,-0.18200912176452888,-0.27666342233874663,-0.24784355082825976,False,False,False,False,True,False,False
-0.05510872486805407,-0.32846316871723763,0.32359580729600196,-0.2707294121099645,-0.2748850299172128,-0.26284539695874404,False,False,False,False,True,False,True
0.15408784512233623,-0.29208307399448524,-0.2873140387436576,1.1755787172948726,-0.27666342233874663,-0.2690226277183552,False,False,False,False,True,False,False
-0.12484091486485083,1.6087768752693274,-0.21079350361343327,4.7577024769416013e-17,-0.27666342233874663,-0.2690226277183552,False,True,False,False,False,False,False
-0.33403748485524115,-0.3405898669581551,-0.28668682124259015,-0.290817025018365,-0.27666342233874663,0.29310537140626236,False,False,False,False,False,False,False
1.130338505077491,-0.3405898669581551,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.2690226277183552,False,True,True,False,True,False,True
-2.0076100447783634,-0.3405898669581551,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.2690226277183552,False,False,False,False,True,False,True
-1.0313593848232088,0.2839350924490943,-0.2873140387436576,-0.2891430572759983,-0.27666342233874663,0.3301687559639294,False,False,False,False,False,False,False
-1.9378778547815667,-0.3405898669581551,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.2690226277183552,False,False,True,False,True,False,False
1.409267265064678,-0.3405898669581551,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.2690226277183552,False,False,True,False,False,False,False
0.014623465128742697,-0.3405898669581551,-0.2873140387436576,4.7577024769416013e-17,-0.27666342233874663,-0.2690226277183552,False,False,True,False,False,False,False
-1.3102881448103958,-0.3405898669581551,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.2690226277183552,False,False,False,False,True,False,True
-1.9378778547815667,0.0,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.2690226277183552,False,False,True,True,False,False,False
-1.5194847148007862,-0.3405898669581551,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.2690226277183552,False,False,False,False,True,False,False
-0.5432340548456314,1.1449306675542343,-0.2860596037415227,-0.17531325079506205,-0.27666342233874663,-0.2690226277183552,False,True,False,False,True,False,False
2.3157857350230358,-0.3405898669581551,-0.2873140387436576,4.7577024769416013e-17,-0.27666342233874663,-0.2690226277183552,True,False,True,False,True,False,True
-0.961627194826412,-0.3405898669581551,-0.1461901010034898,-0.290817025018365,0.6107543960066318,-0.2690226277183552,False,False,False,False,True,False,False
0.3632844151127265,-0.30724144679563203,3.521777845238737,-0.290817025018365,1.0020007287440733,0.02042475644628301,True,False,False,False,False,False,False
0.9908741250838974,1.3647270731708634,-0.2873140387436576,-0.06315741205649252,-0.23398200422193485,-0.2690226277183552,False,True,False,False,True,False,False
0.22382003511913298,-0.3405898669581551,0.24582083716364286,-0.15522563788666155,0.11191532176639404,0.130732448582197,False,False,False,False,True,False,False
1.2698028850710845,-0.016200689013612903,-0.2873140387436576,2.071151459461062,-0.27666342233874663,0.8155226013619509,False,True,False,False,True,False,True
-1.8681456647847698,-0.3405898669581551,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.2690226277183552,False,True,False,False,True,False,True
-0.6129662448424282,0.0,-0.2873140387436576,2.638626524123376,0.6036408263204965,-0.2690226277183552,False,True,False,False,True,False,True
-0.05510872486805407,-0.3405898669581551,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.2690226277183552,True,False,True,False,False,False,True
-0.4037696748520379,0.8478265606517564,0.31732363228532784,-0.290817025018365,0.568962174100587,-0.2690226277183552,False,True,False,False,False,False,False
-0.961627194826412,-0.3405898669581551,0.021276971781509266,-0.21046657338476296,-0.2588794981234084,0.08484444865365677,False,False,False,False,False,False,False
-0.6129662448424282,0.49918398622537935,-0.1650066260355122,-0.290817025018365,2.0405819029198264,-0.2690226277183552,False,False,False,False,False,False,False
0.08435565512553946,-0.3405898669581551,-0.2873140387436576,4.7577024769416013e-17,-0.27666342233874663,-0.2690226277183552,False,False,True,False,False,False,False
-0.8221628148328185,-0.3405898669581551,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.2690226277183552,False,False,True,False,True,False,True
1.130338505077491,-0.3405898669581551,-0.18445036856860195,-0.21548847661186307,1.95610826289697,0.4854819864912963,True,False,False,False,True,False,False
1.8276604050454586,-0.3405898669581551,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.2690226277183552,False,False,True,False,True,False,False
-1.7286812847911763,-0.3405898669581551,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.2690226277183552,False,False,True,False,False,False,True
-0.5432340548456314,-0.3405898669581551,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.2690226277183552,False,False,True,True,False,False,True
-0.5432340548456314,1.1297722947530875,-0.2873140387436576,0.010497168607642696,-0.27666342233874663,-0.2125450893447673,False,True,False,False,True,False,False
-0.682698434839225,-0.3405898669581551,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.2690226277183552,False,True,True,False,True,False,True
0.4330166051095233,0.8569215843324446,-0.2873140387436576,-0.290817025018365,-5.0544952658066925e-17,-0.2690226277183552,False,False,False,False,False,False,False
1.8973925950422554,-0.3405898669581551,-0.2170656786241074,-0.290817025018365,0.9495381523088254,-0.15695001250826665,False,False,False,False,True,False,False
-0.12484091486485083,-0.3345265178376963,-0.2873140387436576,-0.2874690895336316,3.8874424326827035,-0.2690226277183552,False,False,False,False,True,False,False
-0.26430529485844434,-0.3405898669581551,-0.2873140387436576,2.9533324596883177,-0.27666342233874663,-0.26814016618126796,False,False,False,False,True,False,True
-1.8681456647847698,-0.3405898669581551,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.2690226277183552,True,False,False,False,True,False,True
0.6422131750999136,-0.3405898669581551,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.2690226277183552,True,False,True,False,True,False,True
-0.12484091486485083,0.0823287341938415,0.09215254940212685,5.357150137726913,-0.022353306059409713,-0.2663752431070933,True,False,False,False,True,False,True
0.5027487951063201,-0.3405898669581551,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.2690226277183552,False,False,True,True,False,False,False
-0.47350186484883466,-0.2723771893529943,0.4001163424262263,-0.043069799148092,0.9477597598872917,-0.26814016618126796,False,False,False,False,True,False,False
2.3157857350230358,-0.3405898669581551,0.08399872188825049,-0.290817025018365,-0.26154708675570915,-0.24696108929117244,False,False,False,False,True,False,False
-0.961627194826412,-0.3405898669581551,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.2690226277183552,False,True,True,False,True,False,True
0.29355222511592977,-0.3405898669581551,-0.2873140387436576,4.7577024769416013e-17,-0.27666342233874663,-0.2690226277183552,False,False,True,False,True,False,True
2.3157857350230358,-0.3390740296780404,-0.1913497610803435,0.038954620227876754,-0.27666342233874663,0.13690967934180817,False,False,False,False,True,False,False
-2.0076100447783634,-0.3405898669581551,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.2690226277183552,False,False,True,True,False,False,True
-0.7524306248360217,-0.3390740296780404,-0.1254919234682652,0.45577258807718746,-0.27666342233874663,-0.2690226277183552,False,False,False,False,True,False,True
-0.5432340548456314,2.609229480145018,-0.2641069912041633,-0.290817025018365,-0.27666342233874663,-0.24784355082825976,False,False,False,False,False,False,False
-0.12484091486485083,0.8614690961727886,-0.2873140387436576,-0.2874690895336316,-0.05169678101471782,-0.2690226277183552,False,True,False,False,True,False,False
0.9211419350871006,1.0039578005035688,-0.2873140387436576,-0.2757513153370646,-0.27132824507414516,-0.2690226277183552,False,False,False,False,True,False,True
-0.682698434839225,-0.0525807837363653,-0.2873140387436576,-0.2824471863065315,-0.27577422612797975,0.3716444482070331,False,False,False,False,True,False,False
-0.8221628148328185,-0.31633647047632013,1.07061185106729,-0.290817025018365,-0.27666342233874663,-0.22313462778981502,False,False,False,False,True,False,False
-1.0313593848232088,-0.3405898669581551,-0.28668682124259015,-0.290817025018365,-0.27666342233874663,0.6690339862054572,False,False,False,False,True,False,False
0.5724809851031168,-0.27086135207287965,-0.23525498615506235,0.9445711688482666,-0.27666342233874663,-0.2584330892733075,False,True,False,True,False,False,False
0.9211419350871006,-0.3390740296780404,4.979431317719404,-0.290817025018365,-0.27666342233874663,0.1775029100478245,True,False,False,False,True,False,True
-0.12484091486485083,-0.11776178678129667,-0.2873140387436576,1.4132821367109452,-0.27666342233874663,-0.2690226277183552,False,True,False,False,True,False,True
-0.05510872486805407,-0.31936814503654953,-0.2873140387436576,1.8769712013465236,-0.27666342233874663,-0.2690226277183552,False,True,False,False,True,False,True
0.6422131750999136,-0.3405898669581551,3.37563616749003,-0.290817025018365,0.008768561317432217,8.250261051322552,True,False,False,False,True,False,False
-1.1010915748200056,-0.3405898669581551,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.2690226277183552,False,False,True,False,True,False,False
0.9211419350871006,10.885701029571187,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.2690226277183552,False,True,False,False,True,False,False
-1.8681456647847698,-0.3405898669581551,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.2690226277183552,False,True,True,False,True,False,True
